web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738806769-55","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","perfect 💋","THIS IS AMAZING! this is the best blush i’ve ever used! this leaves your skin with an amazing natural pink glow. this blends in beautifully with any product as well. it’s literally perfect.","isabellanicely","25 d ago"
"1738806769-56","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Great Product But Breaks Easily","This product works nicely and is pigmented. I’ve been using it for two weeks now and I’ve liked the results. The only problem I have is that the blush is very breakable. You have to be careful when you are traveling with this thing or it might shatter","abriiiiii","25 d ago"
"1738806769-57","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Obsessed","Love love love this blush! Very pigmented, and leaves a beautiful shiny glow to the cheeks. I've had so many people ask what I'm wearing for blush and many friends are wanting to get it too!","girlwiththecats","26 d ago"
"1738806769-58","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Breaks during shipping","I should’ve read the reviews before purchase. Mine came completely ruined, powder everywhere and on all my other purchases. I think I would’ve liked the color tho, I would just STRONGLY recommend purchasing at the store and not online","brittanacus","26 d ago"
"1738806769-59","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Horrible packaging resulting in wasted product!","Highly pigmented blush, but rating 1 star because the packaging is so poor it makes it almost unusable! I always have a really hard time opening this blush and the lid seems stuck, and after only having it for a few weeks I traveled with it in a makeup pouch one time and the entire thing was broken upon opening and made a huge mess! I wouldn't buy this again and will have to check out the liquid options instead, I think","trisht93","26 d ago"
"1738806769-60","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Really like the colour and sparkles! Very subtle but also nice. This shade is much more orange then how it looks on the website. Otherwise it’s a really cute coral colour!","catan2008","27 d ago"
"1738806769-61","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Disappointing","This product was a huge disappointment. It didn’t apply very well, and looked patchy and kind of chunky on my skin. Then one day I opened it to use and it was completely broken and unusable, and I have no idea how it even happened.","lowelch","27 d ago"
"1738806769-62","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Returned it","Wanted to like this product but like other reviews, it came broken and unusable right out of the box.","KFlygal","27 d ago"
"1738806769-63","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Drying and doesn’t last","Color wears off so fast. And the sheen is very unflattering.","doralee","28 d ago"
"1738806769-64","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love this blush!","Really nice blush! Perfect for everyday use! The only thing is it is very shiny and pigmented (more than expected) so I used way too much on my first try and I looked like a clown. 😅","beautyaddict209","28 d ago"
"1738806769-65","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I like it. Very cute😍 the color is really beautiful","dioraaab","28 d ago"
"1738806769-66","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","is the best i ever tried you should get a thousand of this the colors are gorgeous also the pigmentation, and with the highlighter is just the perfect blush","ireeeee13","28 d ago"
"1738806769-67","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Don’t recommend shipping it they break","This is my second time getting the blush. I love it! But unfortunately this one came broken 😞. Sadly pretty disappointed!!","mau98","28 d ago"
"1738806769-68","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Meh","This is pretty very pigmented but VERY EASY to break.","Julianna5444","29 d ago"
"1738806769-69","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Blush is so pretty, very pigmented, and lasts a long time. My only complaint is how easily it breaks. One tap and the whole thing shatters, but if you’re willing to repair it then it’s a good product.","eksh0125","29 d ago"
"1738806769-70","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Best blush ever!","Beautiful shade! I love the glimmer and highlight. Though breaks a bit to easily! Luckily for me a it was just a little piece but still.","noraaxx","6 Jan 2025"
"1738806769-71","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Not a must have","Is this product good? Yes. Can you find it for much cheaper? Yes. I do like this blush but irl it definitely shows texture and acts light a lightweight highlight too. Not crazy about it but not mad at it.","makeupbymiria","5 Jan 2025"
"1738806769-72","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful but don’t travel with it anywhere!","I am only giving this 3 stars because although the blush is gorgeous, the packaging is complete crap! It shatters at the slightest bump/tap. This has happens to me twice. And although the product is shaped like a dome, I’m pretty sure it’s not solid all the way through.","SJFSBXLVR","4 Jan 2025"
"1738806769-73","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This product is overall amazing, I love the pigment and the glow it gives but I just wish it was less fragile. It breaks very easily it’s like the highlighter but overall I love the formula.","","4 Jan 2025"
"1738806769-74","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","THE SHIMMER?! I DEF RECOMMEND 💗💗","I got this blush during the sale so maybe I'm a bit biased 🤭🤭 but OH MY GOSH it is amazing. The glow this product gives me is goddess material, the colour is amazing, and the packaging is beautiful. If you want something similar to the highlighter but also want a pop of colour this is for you. I will say it was just a little bit hard to blend out and once it's on it's on for hours, so I wouldn't recommend this for everyday or for subtle looks, but if you want to pop and be that girl then this is 100% the way to go. Also try this on in store before you buy, the shade joy is not as orange as it seems. I was a bit scared of the colour at first but when a i tried it on irl it was amazing. I heard it's very fragile, I haven't had any problems though so idk.  I tried the cream blush too and if this much shimmer (it's really shimmery) is not your taste, I would look into the rare beauty cream blush!

Also, I know a lot of people say match the powder with your liquid blush, I don't necessarily agree. I have the colour hope in the liquid form and I got joy in the powder. They match amazingly. 

Also, I know a lot of people say match the powder with your liquid blush, I don't necessarily agree. I have the colour hope in the liquid form and I got joy in the powder. They match amazingly. 

Also, I know a lot of people say match the powder with your liquid blush, I don't necessarily agree. I have the colour hope in the liquid form and I got joy in the powder. They match amazingly.","Avalanchem","4 Jan 2025"
