FentyMascara,,,,,,,,
web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,Date,UserID,ReviewText
1738781940-729,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great coverage!,12 Sep 2023,Fashionista031,Love this mascara! I love the thin applicator. It feels like it applies to every single eyelash!
1738781940-730,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Absolutely Amazing,11 Sep 2023,CaityQueenB,"Absolutely in love. Definitely the best mascara I’ve ever tried. I’m somebody who tends to like to do a bit more “over the top” looks, and this is such an amazing addition that I truly don’t need falsies. Absolutely in love. Perfect as well for everyday use when you lashes need a bit of a pick me up."
1738781940-731,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A good mascara!,11 Sep 2023,barbboss,Received this mascara to test and it’s a Very good mascara!  Didn’t smudge or flake or clump! Will definitely be purchasing.
1738781940-732,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,11 Sep 2023,pushaaatee,best mascara ever! not clumpy and doesn't weigh down lashes
1738781940-733,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,My favorite,10 Sep 2023,akicz,My favorite mascara by far. Coats my lashes perfectly with no clumps or flaking. I use a lash comb with this and it makes my lashes look even more amazing.
1738781940-734,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A must have,9 Sep 2023,ilila,"I love this mascara, it makes my lashes look long and beautiful."
1738781940-735,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,8 Sep 2023,mrsdyer5,I was expecting better from this mascara. It is flaky and clumpy. The formula needs some work for sure.
1738781940-736,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Do not recommend,7 Sep 2023,Mmayelita,"I love Fenty products, but was very disappointed with this mascara. I’m all about mascaras, honestly do not recommend it. At the end of my work day it was smeared under my eyes and I work indoors!"
1738781940-737,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Average,6 Sep 2023,lastrosebeauty,Out of the many types of mascaras I tried I would have to say this one was on the more average side. It gives my lashes a nice length and voluminous look but a few coats and it starts clumping up. I use my clump breaker comb before it dries and that does the trick. Some mascaras are irritating but this one wasn’t for me.
1738781940-738,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,I like it,6 Sep 2023,LalaMarie1986,"I was scared to try this after reading some of these reviews, but it wasn’t bad. It was a little clumpy but I wore for a fee hours in the Florida sun with no smudges or smears. It did make my lashes look nice and dark !"
1738781940-739,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,It's a no go for me,6 Sep 2023,katiekates66,Got this as a bonus sample...it's an ok mascara with one coat; nothing super special.  Two coats and forget it - clump city!
1738781940-740,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,for us girls with no lashes,4 Sep 2023,amandann,"It's definitely better than the 1st mascara Fenty came out with. I usually wear about 3-5 coats because I love the spider look of lashes. I've been wearing it for a while now, and no smudge, no leaks so far."
1738781940-741,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Love it  but it flakes towards the end of day,4 Sep 2023,Luckymommy5,"I fell absolutely in love with the mascara, but unfortunately towards to end of the day the mascara started to flake. Also my lower lashes are longer so it does transfer a bit. It does help to have a little setting powder there to help with the transfer, but over all loved the application and it gave amazing length and fullness without being too chunky looking"
1738781940-742,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,My fave mascara,4 Sep 2023,Mizak,"My face is insanely sensitive when it comes to makeup, especially my eye area. When I tell you not only does the Fenty Hella Thicc Volumizing Mascara not irritate my eyes but gives AMAZING coverage! I'd say i have decent lashes to begin with but this mascara gives an even coat, no glopy mess this way. The mascara wand is the perfect size. I did also noticed that the tip of the mascara wand doesn't accumulate access mascara which is a huge plus for me. The container itself is the perfect size as well. It full size yet compact enough to toss in my purse and go! The Fenty brand is an overall win. *free product in return for my opinion*"
1738781940-743,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Finally able to see my lashes during chemo,3 Sep 2023,kristenB322,"When I first found out that I was receiving this product for free in exchange for a review i was disappointed. I’ve been going through chemotherapy for breast cancer for the last few months and my lashes are sparse and short. Id tried a handful of mascaras in the last month or two and was always let down by promises of volume, length, and curl. 
This mascara is extremely black which I love and was super helpful in making the few lashes I do have stand out. The brush is nice and really gripped onto the base of my lashes making it easy to coat even the ones in the corner of my eye. This mascara really delivers on volume and finally made me feel like I didn’t have to apply falsies to wear eyeshadow. I’m super excited to see how amazing this truly is when my lashes grow back after chemo. I did take away a star because i don’t completely love how this dries down; after 6-8 hours of wear it became flaky for me."
1738781940-744,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,I loooovvvveeee this product,3 Sep 2023,NosethatKnows,I have not last and this product give me a full fake lash look instantly. I love the length and the fullness
1738781940-745,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Clumpy really bad,2 Sep 2023,joceeeeeee,"After using this it left my lashes so clumpy, it dragged them down, and it transferred a lot!! Would not buy this!!! Definitely not worth $20!!!"
1738781940-746,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,2 Sep 2023,SweetSuzie,"Really wanted to love this. However, it was clumpy, and dry. It dried out in less than a month."
1738781940-747,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Not the greatest,2 Sep 2023,makeupbabe321,It’s ok. Not my favorite. I wish it didn’t clump so much.
1738781940-748,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good!,1 Sep 2023,kenziekenny,I got this as a sample that I used with my points. I usually use superhero “it” mascara and I think I actually like this better I am going to purchase the full size.
1738781940-749,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Save your money,1 Sep 2023,tiffanye,It clumps and takes forever to dry. Then it flakes.
1738781940-750,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Must have!,31 Aug 2023,alesau75,Love the design for the product first off. I also love that it actually works! It doesn’t take much for you to see results and last all day . I love it!
1738781940-751,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,This is a must have,31 Aug 2023,asaulen,This is the best one yet! I love hushing for a full face or just a quick trip to the store. Always looks natural and definitely doesn’t run in the crazy heat and humidity!
1738781940-752,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Best mascara yet for short lashes,31 Aug 2023,CaPriel,Instantly after applying this mascara you can see all the magic. I don’t have any lashes but with this I could get away without applying lashes and I wouldn’t look like something in my look was missing. It also doesn’t dry up on you as your applying which makes it easier to apply as many coats as you please.
